user_id,product,campaign_id,isClick
135686,1,9,0.06673647908737453
37291,0,3,0.0549329901869915
135687,8,4,0.11509667677907205
42589,3,9,0.04573353808505276
129,0,2,0.035161671213319604
2638,3,0,0.08476021234412788
14195,0,2,0.019604085324699923
14195,9,4,0.01921357658077115
117930,6,9,0.03811017484101256
117930,1,9,0.049758620051197425
14354,3,0,0.03977854716292141
28564,8,4,0.08162007047169056
135688,0,2,0.10063666172020796
69724,3,9,0.05856805407384675
135689,3,0,0.07695933961740492
17059,0,2,0.06749984742197404
135690,1,9,0.0528569327251419
135690,1,9,0.07052691194734607
98452,4,9,0.05511383597129533
135691,6,9,0.048718419041440336
135691,1,9,0.0551196829001267
19338,1,9,0.03994165020789392
6125,1,9,0.03099746416642396
135692,3,1,0.07181146241271548
120904,0,3,0.05326137706110611
116774,9,8,0.06542388805270603
135693,5,6,0.06567828712589527
19338,1,9,0.0403484215854992
122010,1,9,0.047374290816245807
135553,0,2,0.09890466629155928
5295,0,3,0.01592897874955543
19338,1,9,0.036696596733803
58659,0,3,0.047221233646347616
130771,0,0,0.06404822204746057
19419,1,9,0.05428776095009307
13427,1,9,0.026836906601974048
13427,1,9,0.028901015355539923
135287,1,9,0.05087547303173225
94734,7,4,0.20901433838460143
56212,9,2,0.05418868663119791
64345,6,9,0.05898851837159156
135694,8,4,0.11173503264560786
134435,9,8,0.07045596413856442
135695,8,4,0.10784056738679858
36303,9,9,0.03480007347712501
36303,1,9,0.041509455904297096
13716,0,1,0.061641303496100905
6125,1,9,0.029176227702866327
135696,1,9,0.058914998313158676
135642,1,9,0.0558666981594442
135690,4,9,0.05055705992653601
135690,1,9,0.045718698922411365
135697,5,5,0.1794513455291256
89132,9,9,0.04147461723177875
89132,1,9,0.0449462079487097
8360,0,2,0.02393056124541615
60046,5,4,0.10347876889575258
56212,9,9,0.03029312078582247
3486,0,1,0.11017314281363247
99336,8,4,0.11006529395530226
129,7,4,0.04270160857179846
129,1,8,0.022879625937243672
6125,1,9,0.02837909553015395
8360,3,0,0.02135567423329357
77276,0,3,0.07594963382965784
77276,3,9,0.09596015876258776
135698,0,2,0.10210811682643117
129998,1,8,0.07712311253531555
105342,7,4,0.14002392534439867
60046,5,5,0.07469860455709494
135699,1,9,0.051690097018273054
70595,5,5,0.09208931789031036
135699,0,2,0.09828344634784045
135700,1,9,0.05586327313192886
3486,3,1,0.06433425777785041
36303,5,9,0.039143694666161945
135701,3,9,0.08992362936754528
135702,5,6,0.05337057597852725
135515,6,9,0.05529373565703634
135702,4,6,0.05419841852901069
135702,4,6,0.04923229431433808
39030,5,4,0.09057222362306183
23662,1,9,0.04816699712600842
135703,0,0,0.04051726361254174
21105,5,9,0.03176127016725923
125213,3,3,0.05756909839705055
40468,0,2,0.08424872200755218
16409,1,9,0.025484737897241393
135703,1,9,0.04292746142419604
135703,1,9,0.0402497975082305
135704,8,4,0.10853346372590159
135705,1,8,0.05543175650832777
135705,0,2,0.064856767926574
87999,1,9,0.04580744995366724
135706,8,4,0.0886456842350227
83191,0,2,0.09721026007328808
16409,4,9,0.021481647300038636
16409,1,9,0.02225185986877202
16409,9,9,0.022393954381273243
16409,6,9,0.02417392854398611
135707,1,9,0.04851288949219997
59003,1,9,0.04683498229431492
131310,5,9,0.06228853817650133
131310,0,2,0.07217354771122945
59003,6,9,0.0354068910554898
135705,1,9,0.03541458975628124
135708,1,9,0.06763393544704198
135708,1,9,0.06609605408185876
135709,3,9,0.07293299989469448
135710,0,0,0.06842462625148256
103008,4,9,0.0548345549192561
103008,1,9,0.05562628847857154
10157,1,8,0.04704286268527742
10157,0,2,0.06202336367247427
83191,1,8,0.05103308804540528
14853,6,9,0.03146219699828212
14853,1,9,0.03960566397655999
88037,6,9,0.04249100667791077
135711,8,4,0.10764145726587031
135712,8,4,0.10793212529752955
135713,0,2,0.10210811682643117
61984,3,0,0.07168124906862966
65128,8,4,0.23091424310890882
114472,9,6,0.05155308179996175
89449,0,3,0.04239199447026081
135714,1,9,0.05773662076532506
40566,3,9,0.07190621034351657
33396,0,3,0.37708861259684134
135699,1,9,0.058101001675747437
91514,1,3,0.029201738096198367
40566,1,9,0.050405232673405825
40566,3,9,0.056200583475028244
135547,8,4,0.10463690523779663
16077,0,0,0.04100716165301413
491,5,4,0.08375195009980949
491,1,8,0.05944352694221126
33396,3,9,0.23155831837039045
56753,0,0,0.057116493378891284
16959,1,9,0.03207932289379014
118490,5,9,0.06147725420106814
118490,1,9,0.06070352041971328
49498,1,9,0.052851653246826724
135715,7,5,0.08356767937636816
135699,0,0,0.04756331461887636
44788,6,9,0.04910562162266599
44788,9,9,0.05975057054144439
21353,3,0,0.05235254704100083
135716,0,2,0.1568594450264552
21016,6,9,0.038522172415254144
135699,1,9,0.059483275994363975
135717,1,0,0.07228683079768818
5560,1,9,0.0614105885233403
5560,1,9,0.05849549510965871
39965,7,4,0.09601781105066817
135718,3,9,0.07239217582957393
8801,0,2,0.06835068563320044
16660,3,1,0.08545010920424781
16660,3,1,0.16928186626745503
84477,6,4,0.07761260356382868
135719,1,9,0.06031935099184191
115431,1,9,0.05154173495243799
135720,6,9,0.04481608886698932
135721,3,9,0.06086197481767937
135721,3,9,0.058675391098899826
10657,4,9,0.014556017491071573
135722,3,0,0.07799771719038757
135723,8,4,0.11173503264560786
124953,3,1,0.07006632178687183
16660,0,1,0.09062521804713305
21249,9,9,0.03360879986693065
21249,1,9,0.03198191149883174
1757,0,2,0.0826759987124116
1757,1,9,0.05344906316250444
45152,6,9,0.04902945669081696
39398,9,8,0.03380278553195234
39398,5,4,0.05382910056537317
70754,3,9,0.047884521274201945
39672,5,9,0.06072878994859689
276,3,0,0.011253232708030435
13894,3,0,0.03491054433933953
10657,0,2,0.01606972032880346
276,3,0,0.011019268423009989
156,4,0,0.06872203339520153
71033,8,4,0.09536867074294883
135724,1,9,0.05692286151867019
22641,1,9,0.05133761759634778
135725,0,0,0.06938643049341922
135002,1,9,0.05493476521265289
135726,9,9,0.05666179854236149
135727,1,9,0.06002957650362111
13255,3,4,0.05543491654877191
33057,1,9,0.09600957161856181
12822,0,2,0.07853489031402491
130771,5,0,0.050653665990175054
12905,7,8,0.018860799105151673
12905,7,5,0.0225813067937968
12905,7,5,0.02134716130882526
40527,3,9,0.13427006229537672
31667,8,4,0.03378561088048181
53895,1,9,0.0432756135877901
50061,1,9,0.03739381903885726
50061,1,9,0.04303194307264944
39398,0,4,0.03661900132722248
87818,3,9,0.066755943654361
118756,1,9,0.06000497724115021
29812,0,3,0.024884308042050246
37430,4,9,0.03786022739525775
29812,0,0,0.03429779907603034
26963,1,9,0.05554366044277652
26963,1,9,0.05177074409449571
70861,3,4,0.05873066406906441
135728,0,3,0.05093470965219819
21105,9,2,0.03757797899481719
57375,8,4,0.08951034952372325
50061,1,9,0.03739381903885726
50061,1,9,0.03800645627739658
107985,1,9,0.052614773542076804
107985,8,4,0.09735437651354667
107985,1,9,0.04550215485960105
25408,6,9,0.0205527075183459
25408,4,9,0.01947311058464816
135729,0,2,0.09748183996791993
134758,0,2,0.0831923657806384
50061,9,9,0.03995292789552653
135677,1,9,0.04120776562631717
24309,0,3,0.02636956915748627
11538,9,2,0.07877391517488817
70861,5,4,0.05170471868729172
31546,1,9,0.02112303602189223
31546,1,9,0.019454738317900556
135730,6,9,0.044899467997244
24309,1,9,0.03830096802892009
1833,0,0,0.012963948984429572
31546,3,9,0.02435245032459038
31546,1,9,0.019454738317900556
135731,3,9,0.07240077725055095
135732,0,0,0.056721117110523515
31546,3,9,0.02435245032459038
31546,6,9,0.019790979571549815
50061,5,9,0.04112398603946618
50488,5,0,0.06487747031357995
16409,6,9,0.018685918668582983
24309,0,0,0.037304485421877136
24309,0,0,0.032848937143989024
31546,6,9,0.020763649414031162
31546,4,9,0.021836933814904976
12395,3,9,0.13228229433992916
50494,0,3,0.019274177041451394
117194,3,9,0.07138319928149091
24309,0,3,0.023986563523086278
135733,9,2,0.08558405613186515
135733,0,2,0.10936943163049748
135733,3,9,0.07505820950805363
117194,1,9,0.05532975616865163
135734,1,9,0.05197772548480907
91819,8,4,0.09378224997933088
20209,0,8,0.021413492699230673
40450,0,3,0.04513786366214842
135735,1,9,0.058230549210758514
135734,1,9,0.05027556083825055
135734,1,9,0.05027556083825055
135736,3,8,0.0822731060136341
12395,3,0,0.057070502316097324
135737,0,0,0.0655770841943285
135734,9,9,0.0456488147486807
135734,6,9,0.051083502203870916
30589,1,9,0.043822443956780824
36303,4,9,0.034335426544386434
107348,0,1,0.06129837410813288
107348,0,0,0.046528784909020196
52089,6,9,0.021282754160232724
8635,9,1,0.190027141358654
135738,0,2,0.09599548690275721
135739,0,2,0.0979035455163132
50030,0,0,0.05462144597575054
16158,3,8,0.022901647980686956
106201,0,3,0.06517715288516827
135740,3,0,0.07849042779674782
735,0,0,0.03620938915631597
127761,1,9,0.04825154856689835
70999,1,9,0.051094147437193024
135741,5,4,0.10964553410849136
52089,1,9,0.021321875973325806
52089,1,9,0.01934392268559128
46273,7,4,0.09345136566195673
135742,3,9,0.07176176381841655
135743,1,9,0.05112090837407669
52089,1,9,0.021321875973325806
52089,9,9,0.018930864733904512
51750,9,2,0.07717575892816167
127761,5,9,0.042572506115403294
135744,0,1,0.07252198714883883
52089,6,9,0.021417926864386552
95112,3,9,0.06853762258634306
135745,5,0,0.09448595883993743
135746,6,9,0.0742664362136778
34303,9,4,0.08612390740636577
533,3,3,0.015833816984507625
533,3,0,0.01527584963349137
11029,0,2,0.02489355553460506
135747,1,0,0.06694803321631815
135748,1,9,0.05323915396959615
135749,0,3,0.05093470965219819
1487,3,9,0.052303191658778996
135037,1,9,0.050347890493520966
135037,6,9,0.04976569921601742
96764,1,8,0.05417660549168488
135750,8,4,0.09657473750674186
83639,5,0,0.07493112269883016
70279,3,1,0.037864140399679544
135450,1,9,0.0368268223600439
135450,6,9,0.03515123773463133
70279,3,9,0.03378373753504331
40776,8,4,0.10697099637649318
183,0,3,0.024667720321662666
135751,9,9,0.0553318604566027
70727,7,4,0.12830916390400074
16086,8,4,0.08798132895517169
16086,7,5,0.062184693828783236
8635,9,6,0.11924146686155615
135752,3,0,0.061798706980499815
36586,1,9,0.0174824718429389
86800,1,9,0.06303803884839625
36586,7,4,0.021125384197524237
36586,1,9,0.01738570316723742
33761,1,9,0.02272952035196034
33761,1,9,0.020239259791461982
135753,5,5,0.09894038847602574
135753,0,2,0.08569529245489924
79073,9,9,0.05317155207317888
79073,6,9,0.047074919403913604
33761,6,9,0.02005325770466852
37061,1,9,0.0317067505962986
37061,6,9,0.02486728820402142
70564,0,3,0.034223861874562916
735,3,4,0.048927580898628614
31667,0,4,0.019209778908469727
32342,0,3,0.08037254260802847
135754,0,2,0.09088739314765457
34634,5,4,0.02407020954896321
36112,3,9,0.07074131749564934
30464,1,9,0.06425794161028416
30464,0,2,0.09142695699504391
1202,1,9,0.06994770523462905
1202,3,0,0.08134431209732572
1202,1,9,0.05131840785789812
70861,1,8,0.034989979655284206
70861,9,8,0.034775132587494026
70861,5,4,0.037474139773694536
34120,8,4,0.10396862315732124
112939,1,9,0.05137849672315904
112939,1,9,0.06502520716219257
135755,9,9,0.05335217077907115
735,0,2,0.05083363527566673
70861,9,8,0.0315040774593847
58573,0,2,0.09050083398566315
22200,1,9,0.030225561655855084
106201,3,9,0.058133369467991
25813,3,0,0.020715260483350907
89158,1,9,0.03506235444822758
3396,1,9,0.04207541166213935
25813,3,0,0.022640897642156824
25813,3,0,0.01802656528000475
135756,7,4,0.10842956590662715
135756,7,4,0.1092945878433797
135757,0,3,0.04394050479746335
23389,5,0,0.023589275938924292
23389,5,3,0.024114466603013453
135450,6,9,0.028475820608115012
135450,9,9,0.033794927225495805
488,2,4,0.05298295854651897
40973,6,9,0.029159610003785343
28752,5,4,0.10808774482629549
28752,9,8,0.09947776902140744
76789,5,9,0.04618606676576056
369,0,3,0.039873666373491656
76789,6,9,0.0421130098882575
40973,6,9,0.03606613614537645
40973,9,9,0.03498302678111121
135758,6,9,0.05178892958295683
23389,7,4,0.03661071171979838
5574,0,2,0.044691734460262686
5574,1,9,0.04286574165651376
34120,5,4,0.06012877273992756
44,0,2,0.09624144419489275
57430,3,3,0.02417718055342338
28752,3,4,0.11409902672713415
28752,3,4,0.1368732705495365
70985,8,4,0.08055816636668842
22200,3,9,0.028998948526147046
22200,1,9,0.021577027057839537
57430,1,9,0.026428071912990455
135759,3,0,0.06469804187458292
71173,0,2,0.14757318854663276
32999,5,0,0.0582505285787065
70727,4,9,0.046655300675731357
65159,3,0,0.08610818987439064
735,3,4,0.05394455179160584
135760,1,9,0.05769618669585538
135760,1,9,0.05568060599638922
80299,1,9,0.05342530536685337
80299,1,9,0.06844764601456466
135761,3,0,0.07805899934568725
22200,1,9,0.02498044995200032
135762,5,0,0.06978267904633756
24227,3,0,0.025462075100804643
22200,1,9,0.02498044995200032
22200,6,9,0.02105146325455645
135763,1,9,0.04805411624361431
135763,1,9,0.044909782958871984
135764,1,9,0.061406878371339034
135764,1,9,0.05863262105563926
71862,3,4,0.044343468895178276
77549,0,2,0.07579375055621826
77549,7,4,0.07602529158827426
77549,8,4,0.10023090357552704
50061,1,0,0.03197092095076241
50637,3,4,0.12268018981576548
735,3,4,0.048927580898628614
132773,0,0,0.054560212098137884
135765,0,1,0.08707425351150244
81343,3,9,0.09267464352552
259,0,3,0.031249626018518925
18084,1,9,0.05215059607387009
135766,1,9,0.05586327313192886
121175,3,0,0.07273138989113433
37305,0,3,0.04551739553406302
40752,3,0,0.07166651445969101
40752,7,4,0.09865507964673076
735,3,4,0.034616092116510025
135767,9,9,0.05702546535185115
13211,3,9,0.05686335983509848
46478,1,9,0.05956997787730047
135768,0,2,0.06832825045434517
135768,3,9,0.05006455617356753
135768,3,9,0.04542924789767368
135769,3,0,0.07269643956780532
135770,3,9,0.06719777834713096
284,0,3,0.013690116629831585
135771,1,9,0.05974259352084131
118887,0,0,0.04671719258043691
118486,0,0,0.04489592790771078
32509,1,0,0.02348929580111168
81998,1,9,0.03797137718092231
284,0,0,0.014592743527268415
135772,1,9,0.06021146359987503
118486,0,0,0.04549634375448293
118887,3,0,0.03887514154516055
360,0,3,0.015506357803312514
24227,3,9,0.02857323652791681
94883,5,0,0.07724893354373948
118887,3,0,0.040824443762000326
11776,4,6,0.026033525543738386
360,0,3,0.01804437300411963
11776,4,6,0.028502379294159816
11776,5,6,0.0200895780528425
95709,9,9,0.05048445808163354
135746,2,9,0.04560737171334419
29561,3,8,0.06522018182829178
71021,3,0,0.06390158355707787
24227,3,9,0.02175329145145738
42621,3,9,0.0412770799742774
134173,4,9,0.030362798963087054
23389,5,6,0.025653430549427116
68034,3,9,0.07509376775140797
223,0,2,0.05599121034222715
11306,3,1,0.02624491724149721
41232,6,9,0.03737504308606588
108137,1,9,0.041757952810749885
135773,0,3,0.0503919305651503
135774,7,4,0.13520324886181934
24490,1,9,0.10219887421812072
132427,6,9,0.0370696380691774
42621,3,9,0.0412770799742774
81374,0,3,0.04184438812150974
4996,3,0,0.059614573903926535
27017,5,5,0.03795703932521117
27017,0,0,0.02491776529629901
135551,3,9,0.07211033171967726
1119,8,4,0.07947914955185197
223,1,9,0.03701305883806848
223,1,9,0.03131432807140285
108137,1,9,0.041757952810749885
42621,6,9,0.024663269034324455
42621,6,9,0.02746124449953733
699,1,9,0.05215059607387009
117317,0,4,0.09854236540220596
223,3,9,0.034762974234281964
24180,1,7,0.06293335366804256
108137,1,9,0.04039754160528819
51640,6,8,0.037140184502964385
135775,3,4,0.09429112297327055
71183,5,0,0.06276997177216989
83851,3,0,0.07262952575712839
4996,3,3,0.028283355401511598
2710,0,3,0.018587630366224323
7518,0,3,0.016874399394835052
28240,5,0,0.01197417569540512
28240,0,3,0.011475315035112559
135776,0,2,0.08546549066918416
134173,0,3,0.01950604526181933
135583,9,9,0.0610204893014198
16263,6,9,0.04252921981542612
71407,0,1,0.08712836675169781
86800,1,9,0.043063711716047476
135777,3,9,0.07585372377790754
135778,3,0,0.12569615466010772
41352,0,3,0.02989402698319639
26044,0,4,0.020257896144268244
135779,1,9,0.060371315786653154
57969,0,3,0.04280912160236254
135780,1,9,0.05179567022130169
26044,0,0,0.01410152484407301
135781,3,9,0.07758530300379357
26044,3,9,0.023131217829977027
135781,3,9,0.07350359263651544
75408,3,0,0.0595385431707525
135782,9,9,0.050930295343829604
135782,6,9,0.04503945108109822
66550,1,9,0.05661046581431611
83070,6,9,0.04431040903545045
132427,0,4,0.05814274511841064
94664,1,9,0.052425855915375214
85687,0,4,0.07447244136235948
132427,1,4,0.0575225470026038
22517,1,9,0.05244310113868632
369,0,3,0.02530751483501466
135783,6,9,0.04659613783713579
63903,5,0,0.06233877100505836
82490,0,2,0.07942481849240926
19276,6,9,0.0290466092119928
1139,3,9,0.04233736316439541
1139,3,0,0.01685276014004961
7231,6,9,0.06045829152610274
55829,3,0,0.059220051779366234
135784,0,0,0.05676993283048305
135785,8,4,0.11113435034868202
135786,3,0,0.07289243621224421
97838,0,2,0.12694011912135153
1139,1,9,0.021502560963188727
1139,1,9,0.019395275721651034
37602,1,9,0.0238722850421778
37602,1,9,0.023376234286971956
9640,3,9,0.06505417327905413
15027,3,9,0.03816571739218577
135787,6,9,0.05350234270304961
1139,3,9,0.04233736316439541
1139,3,0,0.020129677128177512
24474,0,3,0.040435915988640395
26044,0,7,0.018387740458922244
135788,4,9,0.04855548735761604
395,7,7,0.02711884259415813
135789,3,9,0.07264585631516424
135789,3,9,0.07064254555615049
127925,9,9,0.09675750024658036
1402,8,4,0.08601773870473091
135790,1,9,0.06158139931418624
135790,1,9,0.06038224797677359
395,1,7,0.027569036744257334
395,0,4,0.026629618123298553
135791,0,2,0.0894085817962498
41656,0,3,0.020297679453108706
71130,8,4,0.09227606498985011
129228,3,9,0.0865187120781709
135792,0,2,0.09107820343102188
135793,1,9,0.055486081504626916
135794,1,9,0.0897770576461837
131000,0,2,0.11956813878032682
135795,5,0,0.06133065671579792
135796,3,9,0.07227563704771353
135796,3,9,0.07003870886873068
41256,1,9,0.05576857754238134
3455,5,0,0.05951119104394534
135797,1,9,0.05220557284934524
32301,9,9,0.03221874978903803
131000,0,3,0.04570402972635744
64540,7,4,0.10742610005028314
64540,5,4,0.10055823349726506
2937,1,9,0.04401524975077481
2937,1,9,0.03718308023031724
5540,8,4,0.041829723382666995
5540,7,4,0.03861679388945657
2937,1,9,0.04341649608937968
32301,3,1,0.04699808954090903
78703,0,2,0.06657617976509209
29561,1,9,0.054228258131171915
29561,3,4,0.0850810265754862
131000,9,8,0.0600690485964352
131000,1,8,0.05101558391300923
29561,1,9,0.06449935036402142
2937,1,9,0.037971480666742156
52713,1,8,0.07022471090272714
52713,8,4,0.07998013194157777
135798,6,9,0.051305478272094654
1586,5,0,0.043822192121581754
98389,0,2,0.09223907539298573
64937,5,9,0.03766603692474907
135799,5,9,0.047168205791461165
135799,5,9,0.0882827329937671
1586,3,0,0.031635904559852795
64937,5,9,0.04210654658302324
135800,1,9,0.061703695642481245
135801,8,4,0.10822186628098804
1586,1,9,0.04354244539384293
1586,1,9,0.031910479690285404
82930,3,0,0.08448108506820881
64937,5,9,0.03905766984993372
99106,0,3,0.04394395552132598
135799,1,8,0.05115242442317105
135802,1,9,0.05825759238004469
135802,3,9,0.06948523916021065
135803,0,3,0.047229827381915
853,3,1,0.029499710924859274
28861,9,2,0.07374491731608744
1982,9,2,0.02885973520721167
40679,7,4,0.03106309319783775
22745,6,9,0.034502881968929554
688,5,5,0.09463344522385456
135804,1,9,0.06042996510020259
135804,1,9,0.057699145576412106
17183,3,4,0.06888602360162166
105889,3,1,0.07043340249915367
135805,7,4,0.11441101169687037
135806,9,9,0.057747460383582305
135806,6,9,0.05095808085551293
135807,1,9,0.04858959680155004
135807,3,9,0.09365787246757543
29879,3,0,0.023427252661656295
135808,3,9,0.06991846623027018
26372,8,4,0.0956443372188717
41470,0,2,0.08259547288854864
41470,8,4,0.08847541788893609
29879,3,1,0.04137280747571563
21818,3,9,0.0693048594707945
80299,1,9,0.05276655623228062
80299,1,9,0.04723694726358532
135809,1,9,0.052106021774993315
135809,0,2,0.12494751110012124
89952,0,3,0.04328297774187416
112939,6,9,0.04519899780695751
112939,9,9,0.048810879903853896
135810,3,9,0.07146637635690367
29879,3,0,0.028711210523410104
135811,0,2,0.08703052760554833
110879,0,3,0.04918867794595058
135778,5,0,0.059280263573460626
12704,3,4,0.09759839553963515
105280,6,9,0.052450394577615814
19276,1,9,0.027485820925341437
19276,5,9,0.02642741080045863
19276,5,5,0.03834642484104203
43444,3,9,0.06880897975298801
82930,3,9,0.05440494635577138
121990,1,9,0.04641641648682053
81969,0,3,0.04186116265163723
45602,0,0,0.04163599427280035
118553,1,9,0.04911244653634425
118553,3,9,0.0579212903116194
60681,0,0,0.04878471818884884
135812,0,3,0.04545781472589013
117905,7,4,0.061527846227863794
120584,9,2,0.07279263600657221
19276,4,9,0.025941030345000744
19276,5,4,0.03177339555429823
19276,1,9,0.024999200037313964
117547,3,0,0.06996405341607963
135813,7,4,0.114751494081879
19276,9,9,0.027246869685435753
135814,3,9,0.11244328864177619
75864,1,9,0.058585827849634994
75864,6,9,0.05492210310226332
135815,3,9,0.0584993831240285
135816,1,9,0.05102779998968314
19276,6,9,0.023791361923622592
19276,1,9,0.024121382317887283
135817,6,9,0.032600705101387545
63,1,9,0.059102281204415894
117905,3,4,0.05052888395027402
135817,3,9,0.08073626045422343
7903,0,3,0.019516705757824406
69466,0,2,0.061449388029214846
33402,3,9,0.03640146947467298
98409,0,3,0.04334171548874968
30553,9,9,0.03634275414543653
21105,9,4,0.0355261018662338
128190,9,9,0.04790188131180553
128190,1,9,0.06237844853567873
135818,1,9,0.05136280631056357
135809,3,9,0.06377301664940241
135809,3,9,0.053859996138937986
135819,0,3,0.03433018032781211
135820,3,1,0.059464703074612074
135819,0,3,0.03877154298804246
135821,1,9,0.06158139931418624
135821,1,9,0.06038224797677359
135820,0,1,0.05924419826278263
135819,3,0,0.05401389802475674
135819,0,0,0.06263689315077145
87573,6,9,0.04364690604187345
135822,1,9,0.060883167972764995
135823,0,1,0.08105163766550973
135823,9,1,0.11323049170207125
117203,1,9,0.025547081176285586
117203,1,9,0.025547081176285586
