id,isClick
392017,0.0551196829001267
392018,0.03994165020789392
392019,0.03099746416642396
392020,0.07181146241271548
392021,0.05326137706110611
392022,0.06542388805270603
392023,0.06567828712589527
392024,0.0403484215854992
392025,0.047374290816245807
392026,0.09890466629155928
392027,0.01592897874955543
392028,0.036696596733803
392029,0.047221233646347616
392030,0.06404822204746057
392031,0.05428776095009307
392032,0.026836906601974048
392033,0.028901015355539923
392034,0.05087547303173225
392035,0.20901433838460143
392036,0.05418868663119791
392037,0.05898851837159156
392038,0.11173503264560786
392039,0.07045596413856442
392040,0.10784056738679858
392041,0.03480007347712501
392042,0.041509455904297096
392043,0.061641303496100905
392044,0.029176227702866327
392045,0.058914998313158676
392046,0.0558666981594442
392047,0.05055705992653601
392048,0.045718698922411365
392049,0.1794513455291256
392050,0.04147461723177875
392051,0.0449462079487097
392052,0.02393056124541615
392053,0.10347876889575258
392054,0.03029312078582247
392055,0.11017314281363247
392056,0.11006529395530226
392057,0.04270160857179846
392058,0.022879625937243672
392059,0.02837909553015395
392060,0.02135567423329357
392061,0.07594963382965784
392062,0.09596015876258776
392063,0.10210811682643117
392064,0.07712311253531555
392065,0.14002392534439867
392066,0.07469860455709494
392067,0.051690097018273054
392068,0.09208931789031036
392069,0.09828344634784045
392070,0.05586327313192886
392071,0.06433425777785041
392072,0.039143694666161945
392073,0.08992362936754528
392074,0.05337057597852725
392075,0.05529373565703634
392076,0.05419841852901069
392077,0.04923229431433808
392078,0.09057222362306183
392079,0.04816699712600842
392080,0.04051726361254174
392081,0.03176127016725923
392082,0.05756909839705055
392083,0.08424872200755218
392084,0.025484737897241393
392085,0.04292746142419604
392086,0.0402497975082305
392087,0.10853346372590159
392088,0.05543175650832777
392089,0.064856767926574
392090,0.04580744995366724
392091,0.0886456842350227
392092,0.09721026007328808
392093,0.021481647300038636
392094,0.02225185986877202
392095,0.022393954381273243
392096,0.02417392854398611
392097,0.04851288949219997
392098,0.04683498229431492
392099,0.06228853817650133
392100,0.07217354771122945
392101,0.0354068910554898
392102,0.03541458975628124
392103,0.06763393544704198
392104,0.06609605408185876
392105,0.07293299989469448
392106,0.06842462625148256
392107,0.0548345549192561
392108,0.05562628847857154
392109,0.04704286268527742
392110,0.06202336367247427
392111,0.05103308804540528
392112,0.03146219699828212
392113,0.03960566397655999
392114,0.04249100667791077
392115,0.10764145726587031
392116,0.10793212529752955
392117,0.10210811682643117
392118,0.07168124906862966
392119,0.23091424310890882
392120,0.05155308179996175
392121,0.04239199447026081
392122,0.05773662076532506
392123,0.07190621034351657
392124,0.37708861259684134
392125,0.058101001675747437
392126,0.029201738096198367
392127,0.050405232673405825
392128,0.056200583475028244
392129,0.10463690523779663
392130,0.04100716165301413
392131,0.08375195009980949
392132,0.05944352694221126
392133,0.23155831837039045
392134,0.057116493378891284
392135,0.03207932289379014
392136,0.06147725420106814
392137,0.06070352041971328
392138,0.052851653246826724
392139,0.08356767937636816
392140,0.04756331461887636
392141,0.04910562162266599
392142,0.05975057054144439
392143,0.05235254704100083
392144,0.1568594450264552
392145,0.038522172415254144
392146,0.059483275994363975
392147,0.07228683079768818
392148,0.0614105885233403
392149,0.05849549510965871
392150,0.09601781105066817
392151,0.07239217582957393
392152,0.06835068563320044
392153,0.08545010920424781
392154,0.16928186626745503
392155,0.07761260356382868
392156,0.06031935099184191
392157,0.05154173495243799
392158,0.04481608886698932
392159,0.06086197481767937
392160,0.058675391098899826
392161,0.014556017491071573
392162,0.07799771719038757
392163,0.11173503264560786
392164,0.07006632178687183
392165,0.09062521804713305
392166,0.03360879986693065
392167,0.03198191149883174
392168,0.0826759987124116
392169,0.05344906316250444
392170,0.04902945669081696
392171,0.03380278553195234
392172,0.05382910056537317
392173,0.047884521274201945
392174,0.06072878994859689
392175,0.011253232708030435
392176,0.03491054433933953
392177,0.01606972032880346
392178,0.011019268423009989
392179,0.06872203339520153
392180,0.09536867074294883
392181,0.05692286151867019
392182,0.05133761759634778
392183,0.06938643049341922
392184,0.05493476521265289
392185,0.05666179854236149
392186,0.06002957650362111
392187,0.05543491654877191
392188,0.09600957161856181
392189,0.07853489031402491
392190,0.050653665990175054
392191,0.018860799105151673
392192,0.0225813067937968
392193,0.02134716130882526
392194,0.13427006229537672
392195,0.03378561088048181
392196,0.0432756135877901
392197,0.03739381903885726
392198,0.04303194307264944
392199,0.03661900132722248
392200,0.066755943654361
392201,0.06000497724115021
392202,0.024884308042050246
392203,0.03786022739525775
392204,0.03429779907603034
392205,0.05554366044277652
392206,0.05177074409449571
392207,0.05873066406906441
392208,0.05093470965219819
392209,0.03757797899481719
392210,0.08951034952372325
392211,0.03739381903885726
392212,0.03800645627739658
392213,0.052614773542076804
392214,0.09735437651354667
392215,0.04550215485960105
392216,0.0205527075183459
392217,0.01947311058464816
392218,0.09748183996791993
392219,0.0831923657806384
392220,0.03995292789552653
392221,0.04120776562631717
392222,0.02636956915748627
392223,0.07877391517488817
392224,0.05170471868729172
392225,0.02112303602189223
392226,0.019454738317900556
392227,0.044899467997244
392228,0.03830096802892009
392229,0.012963948984429572
392230,0.02435245032459038
392231,0.019454738317900556
392232,0.07240077725055095
392233,0.056721117110523515
392234,0.02435245032459038
392235,0.019790979571549815
392236,0.04112398603946618
392237,0.06487747031357995
392238,0.018685918668582983
392239,0.037304485421877136
392240,0.032848937143989024
392241,0.020763649414031162
392242,0.021836933814904976
392243,0.13228229433992916
392244,0.019274177041451394
392245,0.07138319928149091
392246,0.023986563523086278
392247,0.08558405613186515
392248,0.10936943163049748
392249,0.07505820950805363
392250,0.05532975616865163
392251,0.05197772548480907
392252,0.09378224997933088
392253,0.021413492699230673
392254,0.04513786366214842
392255,0.058230549210758514
392256,0.05027556083825055
392257,0.05027556083825055
392258,0.0822731060136341
392259,0.057070502316097324
392260,0.0655770841943285
392261,0.0456488147486807
392262,0.051083502203870916
392263,0.043822443956780824
392264,0.034335426544386434
392265,0.06129837410813288
392266,0.046528784909020196
392267,0.021282754160232724
392268,0.190027141358654
392269,0.09599548690275721
392270,0.0979035455163132
392271,0.05462144597575054
392272,0.022901647980686956
392273,0.06517715288516827
392274,0.07849042779674782
392275,0.03620938915631597
392276,0.04825154856689835
392277,0.051094147437193024
392278,0.10964553410849136
392279,0.021321875973325806
392280,0.01934392268559128
392281,0.09345136566195673
392282,0.07176176381841655
392283,0.05112090837407669
392284,0.021321875973325806
392285,0.018930864733904512
392286,0.07717575892816167
392287,0.042572506115403294
392288,0.07252198714883883
392289,0.021417926864386552
392290,0.06853762258634306
392291,0.09448595883993743
392292,0.0742664362136778
392293,0.08612390740636577
392294,0.015833816984507625
392295,0.01527584963349137
392296,0.02489355553460506
392297,0.06694803321631815
392298,0.05323915396959615
392299,0.05093470965219819
392300,0.052303191658778996
392301,0.050347890493520966
392302,0.04976569921601742
392303,0.05417660549168488
392304,0.09657473750674186
392305,0.07493112269883016
392306,0.037864140399679544
392307,0.0368268223600439
392308,0.03515123773463133
392309,0.03378373753504331
392310,0.10697099637649318
392311,0.024667720321662666
392312,0.0553318604566027
392313,0.12830916390400074
392314,0.08798132895517169
392315,0.062184693828783236
392316,0.11924146686155615
392317,0.061798706980499815
392318,0.0174824718429389
392319,0.06303803884839625
392320,0.021125384197524237
392321,0.01738570316723742
392322,0.02272952035196034
392323,0.020239259791461982
392324,0.09894038847602574
392325,0.08569529245489924
392326,0.05317155207317888
392327,0.047074919403913604
392328,0.02005325770466852
392329,0.0317067505962986
392330,0.02486728820402142
392331,0.034223861874562916
392332,0.048927580898628614
392333,0.019209778908469727
392334,0.08037254260802847
392335,0.09088739314765457
392336,0.02407020954896321
392337,0.07074131749564934
392338,0.06425794161028416
392339,0.09142695699504391
392340,0.06994770523462905
392341,0.08134431209732572
392342,0.05131840785789812
392343,0.034989979655284206
392344,0.034775132587494026
392345,0.037474139773694536
392346,0.10396862315732124
392347,0.05137849672315904
392348,0.06502520716219257
392349,0.05335217077907115
392350,0.05083363527566673
392351,0.0315040774593847
392352,0.09050083398566315
392353,0.030225561655855084
392354,0.058133369467991
392355,0.020715260483350907
392356,0.03506235444822758
392357,0.04207541166213935
392358,0.022640897642156824
392359,0.01802656528000475
392360,0.10842956590662715
392361,0.1092945878433797
392362,0.04394050479746335
392363,0.023589275938924292
392364,0.024114466603013453
392365,0.028475820608115012
392366,0.033794927225495805
392367,0.05298295854651897
392368,0.029159610003785343
392369,0.10808774482629549
392370,0.09947776902140744
392371,0.04618606676576056
392372,0.039873666373491656
392373,0.0421130098882575
392374,0.03606613614537645
392375,0.03498302678111121
392376,0.05178892958295683
392377,0.03661071171979838
392378,0.044691734460262686
392379,0.04286574165651376
392380,0.06012877273992756
392381,0.09624144419489275
392382,0.02417718055342338
392383,0.11409902672713415
392384,0.1368732705495365
392385,0.08055816636668842
392386,0.028998948526147046
392387,0.021577027057839537
392388,0.026428071912990455
392389,0.06469804187458292
392390,0.14757318854663276
392391,0.0582505285787065
392392,0.046655300675731357
392393,0.08610818987439064
392394,0.05394455179160584
392395,0.05769618669585538
392396,0.05568060599638922
392397,0.05342530536685337
392398,0.06844764601456466
392399,0.07805899934568725
392400,0.02498044995200032
392401,0.06978267904633756
392402,0.025462075100804643
392403,0.02498044995200032
392404,0.02105146325455645
392405,0.04805411624361431
392406,0.044909782958871984
392407,0.061406878371339034
392408,0.05863262105563926
392409,0.044343468895178276
392410,0.07579375055621826
392411,0.07602529158827426
392412,0.10023090357552704
392413,0.03197092095076241
392414,0.12268018981576548
392415,0.048927580898628614
392416,0.054560212098137884
392417,0.08707425351150244
392418,0.09267464352552
392419,0.031249626018518925
392420,0.05215059607387009
392421,0.05586327313192886
392422,0.07273138989113433
392423,0.04551739553406302
392424,0.07166651445969101
392425,0.09865507964673076
392426,0.034616092116510025
392427,0.05702546535185115
392428,0.05686335983509848
392429,0.05956997787730047
392430,0.06832825045434517
392431,0.05006455617356753
392432,0.04542924789767368
392433,0.07269643956780532
392434,0.06719777834713096
392435,0.013690116629831585
392436,0.05974259352084131
392437,0.04671719258043691
392438,0.04489592790771078
392439,0.02348929580111168
392440,0.03797137718092231
392441,0.014592743527268415
392442,0.06021146359987503
392443,0.04549634375448293
392444,0.03887514154516055
392445,0.015506357803312514
392446,0.02857323652791681
392447,0.07724893354373948
392448,0.040824443762000326
392449,0.026033525543738386
392450,0.01804437300411963
392451,0.028502379294159816
392452,0.0200895780528425
392453,0.05048445808163354
392454,0.04560737171334419
392455,0.06522018182829178
392456,0.06390158355707787
392457,0.02175329145145738
392458,0.0412770799742774
392459,0.030362798963087054
392460,0.025653430549427116
392461,0.07509376775140797
392462,0.05599121034222715
392463,0.02624491724149721
392464,0.03737504308606588
392465,0.041757952810749885
392466,0.0503919305651503
392467,0.13520324886181934
392468,0.10219887421812072
392469,0.0370696380691774
392470,0.0412770799742774
392471,0.04184438812150974
392472,0.059614573903926535
392473,0.03795703932521117
392474,0.02491776529629901
392475,0.07211033171967726
392476,0.07947914955185197
392477,0.03701305883806848
392478,0.03131432807140285
392479,0.041757952810749885
392480,0.024663269034324455
392481,0.02746124449953733
392482,0.05215059607387009
392483,0.09854236540220596
392484,0.034762974234281964
392485,0.06293335366804256
392486,0.04039754160528819
392487,0.037140184502964385
392488,0.09429112297327055
392489,0.06276997177216989
392490,0.07262952575712839
392491,0.028283355401511598
392492,0.018587630366224323
392493,0.016874399394835052
392494,0.01197417569540512
392495,0.011475315035112559
392496,0.08546549066918416
392497,0.01950604526181933
392498,0.0610204893014198
392499,0.04252921981542612
392500,0.08712836675169781
392501,0.043063711716047476
392502,0.07585372377790754
392503,0.12569615466010772
392504,0.02989402698319639
392505,0.020257896144268244
392506,0.060371315786653154
392507,0.04280912160236254
392508,0.05179567022130169
392509,0.01410152484407301
392510,0.07758530300379357
392511,0.023131217829977027
392512,0.07350359263651544
392513,0.0595385431707525
392514,0.050930295343829604
392515,0.04503945108109822
392516,0.05661046581431611
392517,0.04431040903545045
392518,0.05814274511841064
392519,0.052425855915375214
392520,0.07447244136235948
392521,0.0575225470026038
392522,0.05244310113868632
392523,0.02530751483501466
392524,0.04659613783713579
392525,0.06233877100505836
392526,0.07942481849240926
392527,0.0290466092119928
392528,0.04233736316439541
392529,0.01685276014004961
392530,0.06045829152610274
392531,0.059220051779366234
392532,0.05676993283048305
392533,0.11113435034868202
392534,0.07289243621224421
392535,0.12694011912135153
392536,0.021502560963188727
392537,0.019395275721651034
392538,0.0238722850421778
392539,0.023376234286971956
392540,0.06505417327905413
392541,0.03816571739218577
392542,0.05350234270304961
392543,0.04233736316439541
392544,0.020129677128177512
392545,0.040435915988640395
392546,0.018387740458922244
392547,0.04855548735761604
392548,0.02711884259415813
392549,0.07264585631516424
392550,0.07064254555615049
392551,0.09675750024658036
392552,0.08601773870473091
392553,0.06158139931418624
392554,0.06038224797677359
392555,0.027569036744257334
392556,0.026629618123298553
392557,0.0894085817962498
392558,0.020297679453108706
392559,0.09227606498985011
392560,0.0865187120781709
392561,0.09107820343102188
392562,0.055486081504626916
392563,0.0897770576461837
392564,0.11956813878032682
392565,0.06133065671579792
392566,0.07227563704771353
392567,0.07003870886873068
392568,0.05576857754238134
392569,0.05951119104394534
392570,0.05220557284934524
392571,0.03221874978903803
392572,0.04570402972635744
392573,0.10742610005028314
392574,0.10055823349726506
392575,0.04401524975077481
392576,0.03718308023031724
392577,0.041829723382666995
392578,0.03861679388945657
392579,0.04341649608937968
392580,0.04699808954090903
392581,0.06657617976509209
392582,0.054228258131171915
392583,0.0850810265754862
392584,0.0600690485964352
392585,0.05101558391300923
392586,0.06449935036402142
392587,0.037971480666742156
392588,0.07022471090272714
392589,0.07998013194157777
392590,0.051305478272094654
392591,0.043822192121581754
392592,0.09223907539298573
392593,0.03766603692474907
392594,0.047168205791461165
392595,0.0882827329937671
392596,0.031635904559852795
392597,0.04210654658302324
392598,0.061703695642481245
392599,0.10822186628098804
392600,0.04354244539384293
392601,0.031910479690285404
392602,0.08448108506820881
392603,0.03905766984993372
392604,0.04394395552132598
392605,0.05115242442317105
392606,0.05825759238004469
392607,0.06948523916021065
392608,0.047229827381915
392609,0.029499710924859274
392610,0.07374491731608744
392611,0.02885973520721167
392612,0.03106309319783775
392613,0.034502881968929554
392614,0.09463344522385456
392615,0.06042996510020259
392616,0.057699145576412106
392617,0.06888602360162166
392618,0.07043340249915367
392619,0.11441101169687037
392620,0.057747460383582305
392621,0.05095808085551293
392622,0.04858959680155004
392623,0.09365787246757543
392624,0.023427252661656295
392625,0.06991846623027018
392626,0.0956443372188717
392627,0.08259547288854864
392628,0.08847541788893609
392629,0.04137280747571563
392630,0.0693048594707945
392631,0.05276655623228062
392632,0.04723694726358532
392633,0.052106021774993315
392634,0.12494751110012124
392635,0.04328297774187416
392636,0.04519899780695751
392637,0.048810879903853896
392638,0.07146637635690367
392639,0.028711210523410104
392640,0.08703052760554833
392641,0.04918867794595058
392642,0.059280263573460626
392643,0.09759839553963515
392644,0.052450394577615814
392645,0.027485820925341437
392646,0.02642741080045863
392647,0.03834642484104203
392648,0.06880897975298801
392649,0.05440494635577138
392650,0.04641641648682053
392651,0.04186116265163723
392652,0.04163599427280035
392653,0.04911244653634425
392654,0.0579212903116194
392655,0.04878471818884884
392656,0.04545781472589013
392657,0.061527846227863794
392658,0.07279263600657221
392659,0.025941030345000744
392660,0.03177339555429823
392661,0.024999200037313964
392662,0.06996405341607963
392663,0.114751494081879
392664,0.027246869685435753
392665,0.11244328864177619
392666,0.058585827849634994
392667,0.05492210310226332
392668,0.0584993831240285
392669,0.05102779998968314
392670,0.023791361923622592
392671,0.024121382317887283
392672,0.032600705101387545
392673,0.059102281204415894
392674,0.05052888395027402
392675,0.08073626045422343
392676,0.019516705757824406
392677,0.061449388029214846
392678,0.03640146947467298
392679,0.04334171548874968
392680,0.03634275414543653
392681,0.0355261018662338
392682,0.04790188131180553
392683,0.06237844853567873
392684,0.05136280631056357
392685,0.06377301664940241
392686,0.053859996138937986
392687,0.03433018032781211
392688,0.059464703074612074
392689,0.03877154298804246
392690,0.06158139931418624
392691,0.06038224797677359
392692,0.05924419826278263
392693,0.05401389802475674
392694,0.06263689315077145
392695,0.04364690604187345
392696,0.060883167972764995
392697,0.08105163766550973
392698,0.11323049170207125
392699,0.025547081176285586
392700,0.025547081176285586
392701,0.025547081176285586
392702,0.023041210979202188
392703,0.052742207959900964
392704,0.0643398913580642
392705,0.04448776556579605
392706,0.02674495696785537
392707,0.06638454305539479
392708,0.04849783844415734
392709,0.07620499019615996
392710,0.04094767912743618
392711,0.05220557284934524
392712,0.08188555080407545
392713,0.043822507792409635
392714,0.05682669578283761
392715,0.0230026429560631
392716,0.03099618677866297
392717,0.060416935332831864
392718,0.07882286525397367
392719,0.05972423581520943
392720,0.019752358767982807
392721,0.04545781472589013
392722,0.06639518323630934
392723,0.0791530865695993
392724,0.06851414421971556
392725,0.054215232872707256
392726,0.028526993998175716
392727,0.03294772304516602
392728,0.041097987558286066
392729,0.04298750937791725
392730,0.06322108798066099
392731,0.03518052847290352
392732,0.07690851892911986
392733,0.05171231977187218
392734,0.019212459511526763
392735,0.05848040231166122
392736,0.046258820558985274
392737,0.10069817843777618
392738,0.05911974234593368
392739,0.05976348059192675
392740,0.05825759238004469
392741,0.05581777253184001
392742,0.10525545658237538
392743,0.10193842898446988
392744,0.06694525335691577
392745,0.021993066894565663
392746,0.036341357770469755
392747,0.029701189279418668
392748,0.029456657793252995
392749,0.017700783306415748
392750,0.02860474255284773
392751,0.0789024614580521
392752,0.013112509009488214
392753,0.06751716238166373
392754,0.06813673736359614
392755,0.07297481399494676
392756,0.02618300927857989
392757,0.06952814429206317
392758,0.0548494000142666
392759,0.08694002156738076
392760,0.0553627022016705
392761,0.037495479257361825
392762,0.056592662668945644
392763,0.07078011614747047
392764,0.09644019884919162
392765,0.06179419124945314
392766,0.023608610798505618
392767,0.07549639051495682
392768,0.0326028976854139
392769,0.05374681560920579
392770,0.1286168561850557
392771,0.020895020429425835
392772,0.019002184134257312
392773,0.02338672201090851
392774,0.043687768597667764
392775,0.054829716435311246
392776,0.06841180709567037
392777,0.07300572600596598
392778,0.038480648168817
392779,0.06778398856453788
392780,0.05662251615961042
392781,0.053326739897071464
392782,0.04234736236824384
392783,0.032329733312976214
392784,0.09107820343102188
392785,0.029251471418531058
392786,0.06128517202725411
392787,0.059137453895613465
392788,0.03265937213400365
392789,0.02293497781038041
392790,0.08339626860159971
392791,0.06505417327905413
392792,0.07152313446045525
392793,0.0880749556354715
392794,0.0475184452227215
392795,0.06618809939642951
392796,0.049962329480234394
392797,0.05410698299166773
392798,0.07817366936255926
392799,0.027404852000973333
392800,0.03225391259248556
392801,0.04783598272361472
392802,0.05637945294981546
392803,0.07152313446045525
392804,0.06941909662596402
392805,0.08991077412702041
392806,0.0834043001745772
392807,0.04080501728014761
392808,0.08985207475615206
392809,0.061682221767409694
392810,0.06002560017047802
392811,0.22350069106858517
392812,0.0453217524583142
392813,0.04134122663611023
392814,0.058256954720558404
392815,0.033194087900835646
392816,0.06078258890892159
392817,0.03174435485856528
392818,0.022684878417206615
392819,0.07669987523855266
392820,0.05722838672389269
392821,0.05105469193834923
392822,0.05502931536370962
392823,0.04687909718883358
392824,0.05035555208320533
392825,0.047337442883272136
392826,0.08559678983084047
392827,0.08559678983084047
392828,0.09292809883363379
392829,0.06474045548631722
392830,0.05772299309020648
392831,0.08645278348886998
392832,0.08114392138489182
392833,0.057891527965336614
392834,0.053302697823204646
392835,0.052235202832794564
392836,0.09663445036520234
392837,0.07091975028321032
392838,0.0862416368066755
392839,0.03641279713769515
392840,0.02832033516036179
392841,0.02002204209879754
392842,0.018375149740262664
392843,0.060855908126717734
392844,0.0460821251409565
392845,0.07078011614747047
392846,0.03918114688093763
392847,0.022246367167811403
392848,0.018615358189464713
392849,0.018264932649126972
392850,0.04720664595781534
392851,0.05111772770546373
392852,0.08141720502234412
392853,0.046024818088566496
392854,0.05204747905600267
392855,0.060730602384259834
392856,0.12276116942312608
392857,0.036968616617935775
392858,0.02105627284323583
392859,0.06092016215298951
392860,0.01211431126196639
392861,0.01069231304237833
392862,0.05427626833180986
392863,0.05427626833180986
392864,0.08577819798998135
392865,0.05947563440077702
392866,0.02210111860745698
392867,0.10012435872373752
392868,0.10875324948431757
392869,0.02857697319211542
392870,0.03008112229995958
392871,0.0584993831240285
392872,0.04929159034026075
392873,0.04675735264029138
392874,0.055365155293527105
392875,0.05667025050231663
392876,0.04643946065814702
392877,0.04920941645965157
392878,0.0651948975139045
392879,0.03832003383387296
392880,0.0687142868975129
392881,0.015457182000020301
392882,0.055270924441228386
392883,0.01886377525793335
392884,0.0564708218154149
392885,0.028199725306139022
392886,0.036186023125057004
392887,0.0525971654135657
392888,0.008955084746069661
392889,0.05309228832757249
392890,0.06474484227455883
392891,0.04989247669634444
392892,0.06345398104924052
392893,0.052855405634381965
392894,0.07000592493643537
392895,0.06820462152158914
392896,0.05029930403661101
392897,0.013369347776102181
392898,0.0619405192838412
392899,0.06405933566681338
392900,0.06136535131947948
392901,0.03364478766374017
392902,0.03500566890433395
392903,0.10008152712356716
392904,0.04062895656254014
392905,0.07516787980391043
392906,0.08214085356068976
392907,0.05147021665751166
392908,0.066414836294228
392909,0.06831172447009286
392910,0.07017749362498396
392911,0.047808175200346095
392912,0.05639638332898432
392913,0.06416405482535906
392914,0.0476084083635477
392915,0.04307519948397638
392916,0.030707254118106556
392917,0.058149462809639244
392918,0.05659967854301742
392919,0.03424514307190292
392920,0.044408276185778986
392921,0.05347552437632511
392922,0.11179562091232506
392923,0.05687696807361639
392924,0.03712147205216282
392925,0.04339360112363084
392926,0.05232599824039254
392927,0.042323158526369906
392928,0.062127697390604426
392929,0.08671916179948613
392930,0.07662941030877338
392931,0.029407957018633246
392932,0.09800780484461229
392933,0.030321548975043487
392934,0.04784035623692068
392935,0.017806517795609753
392936,0.04907653592223441
392937,0.04607192930103654
392938,0.060222205121666025
392939,0.05341914513144509
392940,0.015194470537017807
392941,0.013878525745439652
392942,0.06494130924730858
392943,0.0625930361312233
392944,0.03693768869617016
392945,0.026532497600224064
392946,0.05559600483975721
392947,0.0736621343390974
392948,0.05338685147343154
392949,0.0739510211463747
392950,0.08185660365509462
392951,0.0785318279465999
392952,0.049721444746212394
392953,0.0737287273895138
392954,0.06081831365264564
392955,0.02756196829602614
392956,0.03328210307604249
392957,0.04847542557240862
392958,0.023342726552463677
392959,0.019269771094442514
392960,0.02355355902513992
392961,0.04704624784219865
392962,0.03918908619120888
392963,0.08149803326425634
392964,0.03736341071492973
392965,0.050025838121029606
392966,0.1020526960193541
392967,0.03539206648311135
392968,0.026536756904991948
392969,0.023533474650377924
392970,0.03879598760602992
392971,0.03776360342246339
392972,0.034714141543997476
392973,0.05723988641617112
392974,0.03478767606960378
392975,0.04379441068265008
392976,0.08278004193583803
392977,0.052153009326327465
392978,0.04952127416066837
392979,0.07692418039046683
392980,0.07186243710454468
392981,0.03837678455508055
392982,0.06837054970077565
392983,0.05539620229412587
392984,0.056727628344710374
392985,0.04607192930103654
392986,0.03218442977436471
392987,0.028322069548311745
392988,0.04390417597370467
392989,0.012930069309037773
392990,0.038642412849047784
